"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	Suppressed	1702599	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	22247	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	22163	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	22423	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	22792	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	23916	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	24740	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	26249	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	27100	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	28433	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	30654	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	31856	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	31678	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	32295	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	31742	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	32577	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	32605	Suppressed
	"29 years"	"29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	32557	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	111464	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	118254	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	121509	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	122703	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	128811	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	127936	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	130393	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	133447	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	138974	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	144210	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	146677	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	153134	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	157160	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	158078	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	165492	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	168796	Suppressed
	"29 years"	"29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	170307	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	305531	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	287815	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	277353	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	266493	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	274909	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	269110	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	279280	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	283106	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	298429	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	315799	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	317442	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	315507	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	315733	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	311644	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	326860	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	329051	Suppressed
	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	334597	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	Suppressed	1655200	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	Suppressed	1521995	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	Suppressed	1438246	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	Suppressed	1400519	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	Suppressed	1438900	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	Suppressed	1395287	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	Suppressed	1434079	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	Suppressed	1455357	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	Suppressed	1494452	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	Suppressed	1576312	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	Suppressed	1594932	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	Suppressed	1605289	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	Suppressed	1603121	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	Suppressed	1576456	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	Suppressed	1629000	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	Suppressed	1615758	Suppressed
	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	Suppressed	1603902	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	23269	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	22758	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	23077	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	23129	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	24393	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	25457	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	27093	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	27985	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	29774	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	32364	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	33791	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	34171	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	34802	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	34216	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	35044	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	35459	Suppressed
	"29 years"	"29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	35664	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	107805	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	113028	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	115779	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	116213	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	119881	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	117000	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	116994	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	117844	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	122832	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	127075	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	128722	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	137378	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	142376	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	146253	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	153361	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	158614	Suppressed
	"29 years"	"29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	160013	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	272379	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	257915	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	247871	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	236200	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	243956	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	238718	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	248592	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	254998	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	268245	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	286576	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	288175	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	288912	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	291960	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	290588	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	309000	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	314094	Suppressed
	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	322455	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	Suppressed	1717177	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	Suppressed	1587474	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	Suppressed	1498061	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	Suppressed	1462550	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	Suppressed	1509315	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	Suppressed	1463495	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	Suppressed	1502396	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	Suppressed	1524752	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	Suppressed	1561293	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	Suppressed	1633783	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	Suppressed	1652018	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	Suppressed	1666749	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	Suppressed	1668840	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	Suppressed	1643971	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	Suppressed	1702637	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	Suppressed	1694710	Suppressed
	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	Suppressed	1682457	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	Suppressed	21756	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	Suppressed	22948	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	Suppressed	23046	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	Suppressed	23391	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	Suppressed	23820	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	Suppressed	25029	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	Suppressed	25869	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	Suppressed	27508	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	Suppressed	28423	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	Suppressed	29839	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	Suppressed	31553	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	Suppressed	31607	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	Suppressed	31692	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	Suppressed	32381	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	Suppressed	31901	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	Suppressed	32563	Suppressed
	"30 years"	"30"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	Suppressed	32545	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	Suppressed	112795	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	Suppressed	117091	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	Suppressed	123881	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	Suppressed	127159	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	Suppressed	128486	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	Suppressed	135472	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	Suppressed	134813	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	Suppressed	137405	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	Suppressed	140725	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	Suppressed	146488	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	Suppressed	150882	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	Suppressed	150322	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	Suppressed	159866	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	Suppressed	162011	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	Suppressed	165416	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	Suppressed	173098	Suppressed
	"30 years"	"30"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	Suppressed	171959	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	Suppressed	301348	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	Suppressed	303750	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	Suppressed	290243	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	Suppressed	280576	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	Suppressed	271031	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	Suppressed	280562	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	Suppressed	275830	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	Suppressed	287102	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	Suppressed	292100	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	Suppressed	308975	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	Suppressed	323844	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	Suppressed	314277	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	Suppressed	317111	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	Suppressed	316917	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	Suppressed	314401	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	Suppressed	329110	Suppressed
	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	Suppressed	330101	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	Suppressed	1666376	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	Suppressed	1639494	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	Suppressed	1532214	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	Suppressed	1451851	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	Suppressed	1417967	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	Suppressed	1461402	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	Suppressed	1422015	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	Suppressed	1464826	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	Suppressed	1490600	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	Suppressed	1534223	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	Suppressed	1604033	Suppressed
	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	Suppressed	1594200	Suppressed
