"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	113	117700	96.0
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	110	117012	94.0
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	114	117986	96.6
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	99	119614	82.8
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	133	121229	109.7
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	122	122789	99.4
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	141	123966	113.7
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	123	124069	99.1
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	127	123913	102.5
	"55-59 years"	"55-59"	"Mississippi"	"28"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	117	124192	94.2
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	33	23609	139.8
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	30	24512	122.4
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	38	26148	145.3
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	32	27535	116.2
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	44	29360	149.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	35	31422	111.4
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	41	33691	121.7
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	37	34911	106.0
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	32	36168	88.5
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	25	37481	66.7
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	52	38589	134.8
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	50	40352	123.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	49	42009	116.6
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	55	43347	126.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	54	44533	121.3
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	57	45543	125.2
	"55-59 years"	"55-59"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	53	45688	116.0
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	271	248551	109.0
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	287	253566	113.2
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	253	271517	93.2
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	266	280180	94.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	264	290910	90.7
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	255	303982	83.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	310	319748	97.0
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	255	319347	79.9
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	289	324260	89.1
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	273	331878	82.3
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	269	338238	79.5
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	272	346678	78.5
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	317	353867	89.6
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	307	360717	85.1
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	319	363845	87.7
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	328	367446	89.3
	"55-59 years"	"55-59"	"Missouri"	"29"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	298	370283	80.5
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	36	44479	80.9
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	30	45926	65.3
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	40	49943	80.1
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	37	52157	70.9
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	36	55717	64.6
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	30	59438	50.5
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	40	63653	62.8
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	33	65493	50.4
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	40	67958	58.9
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	31	69926	44.3
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	30	71092	42.2
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	44	72192	60.9
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	31	72776	42.6
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	33	72459	45.5
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	33	71690	46.0
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	39	71117	54.8
	"55-59 years"	"55-59"	"Montana"	"30"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	38	70884	53.6
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	38	72467	52.4
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	68	74292	91.5
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	62	79754	77.7
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	49	83295	58.8
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	54	87638	61.6
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	74	93040	79.5
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	75	99020	75.7
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	68	100445	67.7
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	55	103038	53.4
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	72	105626	68.2
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	68	107318	63.4
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	52	109865	47.3
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	69	110771	62.3
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	68	111680	60.9
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	59	112049	52.7
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	82	112705	72.8
	"55-59 years"	"55-59"	"Nebraska"	"31"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	63	113053	55.7
	"55-59 years"	"55-59"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	8901	Unreliable
	"55-59 years"	"55-59"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	9712	Unreliable
	"55-59 years"	"55-59"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	10	11535	Unreliable
	"55-59 years"	"55-59"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	12122	Unreliable
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	90	83955	107.2
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	80	88803	90.1
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	103	97688	105.4
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	107	102545	104.3
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	85	108151	78.6
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	82	112749	72.7
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	84	117314	71.6
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	84	114518	73.4
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	100	113430	88.2
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	71	113866	62.4
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	71	114049	62.3
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	75	114898	65.3
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	69	117045	59.0
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	61	118063	51.7
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	71	118502	59.9
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	66	118676	55.6
	"55-59 years"	"55-59"	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	66	119275	55.3
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	53	61206	86.6
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	40	63940	62.6
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	55	70752	77.7
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	62	74634	83.1
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	44	78927	55.7
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	64	83051	77.1
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	50	87685	57.0
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	59	87464	67.5
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	53	89006	59.5
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	60	90917	66.0
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	67	92906	72.1
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	65	95751	67.9
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	57	98786	57.7
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	57	101083	56.4
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	56	103347	54.2
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	71	104631	67.9
	"55-59 years"	"55-59"	"New Hampshire"	"33"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	68	105993	64.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	12	26005	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	36406	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	10	40916	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	49	49424	99.1
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	57	50004	114.0
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	55	52248	105.3
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	61	54023	112.9
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	48	55979	85.7
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	56	58859	95.1
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	54	61479	87.8
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	53	61814	85.7
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	54	62312	86.7
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	50	63834	78.3
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	37	64668	57.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	58	67049	86.5
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	53	70157	75.5
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	57	73696	77.3
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	47	76477	61.5
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	45	79228	56.8
	"55-59 years"	"55-59"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	56	80382	69.7
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	13	34196	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	284	314266	90.4
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	13	36671	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	303	323880	93.6
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	12	39118	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	303	350167	86.5
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	269	356235	75.5
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	17	43477	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	268	366556	73.1
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	15	46162	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	236	378398	62.4
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	282	389840	72.3
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	14	49269	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	262	378590	69.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	19	51127	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	207	380642	54.4
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	11	53868	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	222	388106	57.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	10	55991	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	230	395200	58.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	19	60154	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	246	404200	60.9
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	20	64063	31.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	258	414279	62.3
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	21	67574	31.1
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	234	422114	55.4
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	12	71502	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	226	426077	53.0
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	16	74963	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	206	427257	48.2
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	15	77688	Unreliable
	"55-59 years"	"55-59"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	222	426690	52.0
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	14	26917	Unreliable
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	31	51931	59.7
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	10	28202	Unreliable
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	29	53388	54.3
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	38	58550	64.9
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	35	61318	57.1
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	12	35313	Unreliable
	"55-59 years"	"55-59"	"New Mexico"	"35"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	44	64970	67.7
