"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	35	218605	16.0
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	40	227305	17.6
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	45	222713	20.2
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	46	222293	20.7
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	45	224366	20.1
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	33	228325	14.5
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	40	232918	17.2
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	56	238460	23.5
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	64	242866	26.4
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	62	245101	25.3
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	71	246625	28.8
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	70	247216	28.3
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	62	245568	25.2
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	84	244602	34.3
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	93	243408	38.2
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	76	239736	31.7
	"50-54 years"	"50-54"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	78	233057	33.5
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	25	227044	11.0
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	31	242072	12.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	32	242823	13.2
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	29	246137	11.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	35	252774	13.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	36	261065	13.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	40	268840	14.9
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	39	274983	14.2
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	54	281668	19.2
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	38	282940	13.4
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	37	285020	13.0
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	41	286216	14.3
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	45	284765	15.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	54	282006	19.1
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	47	279441	16.8
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	38	273993	13.9
	"50-54 years"	"50-54"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	51	265494	19.2
	"50-54 years"	"50-54"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	13	30063	Unreliable
	"50-54 years"	"50-54"	"Arkansas"	"05"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	30776	Unreliable
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	142816	Unreliable
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	25	148773	16.8
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	17	145677	Unreliable
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	25	145828	17.1
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	19	147386	Unreliable
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	24	149807	16.0
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	28	152962	18.3
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	29	156335	18.5
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	36	158102	22.8
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	47	159131	29.5
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	43	160487	26.8
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	57	161482	35.3
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	46	160507	28.7
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	64	160781	39.8
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	55	160354	34.3
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	63	158134	39.8
	"50-54 years"	"50-54"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	59	153103	38.5
	"50-54 years"	"50-54"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	246821	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	364867	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	10	384786	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	25	124502	20.1
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	31	134379	23.1
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	23	137665	16.7
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	37	141367	26.2
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	26	144949	17.9
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	32	148677	21.5
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	34	153041	22.2
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	26	159050	16.3
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	31	164856	18.8
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	32	169821	18.8
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	41	174674	23.5
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	40	177842	22.5
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	25	179023	14.0
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	26	178438	14.6
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	26	178004	14.6
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	25	175589	14.2
	"50-54 years"	"50-54"	"California"	"06"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	33	170898	19.3
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	140	1223941	11.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	15	402918	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	135	1276234	10.6
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	143	1249825	11.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	16	449768	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	132	1256316	10.5
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	18	476777	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	147	1266829	11.6
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	22	504172	4.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	159	1273799	12.5
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	16	531379	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	167	1280099	13.0
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	22	559733	3.9
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	173	1293981	13.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	28	588994	4.8
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	155	1302708	11.9
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	20	616449	3.2
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	166	1300280	12.8
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	137	1304518	10.5
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	20	672411	3.0
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	141	1300959	10.8
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	22	694620	3.2
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	136	1285275	10.6
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	13	717215	Unreliable
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	157	1263471	12.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	20	753392	2.7
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	121	1240546	9.8
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	28	775018	3.6
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	125	1198820	10.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	25	786254	3.2
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	112	1140517	9.8
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	22	234036	9.4
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	20	252632	7.9
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	21	254076	8.3
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	29	260732	11.1
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	34	267161	12.7
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	23	273701	8.4
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	39	279647	13.9
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	39	286211	13.6
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	33	290825	11.3
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	34	293742	11.6
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	25	295775	8.5
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	37	296673	12.5
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	29	294565	9.8
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	31	290683	10.7
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	27	285910	9.4
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	45	278104	16.2
	"50-54 years"	"50-54"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	30	268577	11.2
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	193399	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	14	196489	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	12	197961	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	201836	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	18	206466	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	26	211987	12.3
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	216994	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	18	222093	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	225567	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	16	227522	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	20	228288	8.8
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	14	226543	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	222023	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	218475	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	19	212888	Unreliable
	"50-54 years"	"50-54"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	19	204899	Unreliable
	"50-54 years"	"50-54"	"Delaware"	"10"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	47548	Unreliable
	"50-54 years"	"50-54"	"Delaware"	"10"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	10	48092	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	113118	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	17	124541	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	131624	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	13	138682	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	147457	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	22	156066	14.1
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	19	164570	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	20	172985	11.6
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	181755	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	188020	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	19	193367	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	22	198431	11.1
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	20	200882	10.0
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	24	202575	11.8
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	16	205672	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	19	206847	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	17	206781	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	91	713783	12.7
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	110	756071	14.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	103	751354	13.7
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	123	759638	16.2
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	113	777427	14.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	124	801475	15.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	149	816524	18.2
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	10	201939	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	129	830818	15.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	145	842314	17.2
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	193	850131	22.7
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	12	233915	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	174	858554	20.3
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	169	866841	19.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	166	865032	19.2
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	169	858611	19.7
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	11	304599	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	180	855511	21.0
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	167	845129	19.8
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	14	331350	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	179	822688	21.8
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	14	118447	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	138316	Unreliable
