"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2007"	"2007"	66	55210	119.5
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2008"	"2008"	62	58679	105.7
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2009"	"2009"	67	61960	108.1
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2010"	"2010"	85	64133	132.5
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2011"	"2011"	78	66707	116.9
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2012"	"2012"	92	73207	125.7
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2013"	"2013"	92	77146	119.3
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2014"	"2014"	81	81006	100.0
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2015"	"2015"	100	84862	117.8
	"65-69 years"	"65-69"	"Maine"	"23"	"White"	"2106-3"	"2016"	"2016"	87	88988	97.8
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2000"	"2000"	24	37236	64.5
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2001"	"2001"	18	38977	Unreliable
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2002"	"2002"	21	40255	52.2
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2003"	"2003"	27	41640	64.8
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2004"	"2004"	22	43189	50.9
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2005"	"2005"	29	44985	64.5
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2006"	"2006"	25	46616	53.6
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2007"	"2007"	20	48687	41.1
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2008"	"2008"	33	51080	64.6
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2009"	"2009"	39	53683	72.6
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2010"	"2010"	24	55250	43.4
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2011"	"2011"	39	57318	68.0
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2012"	"2012"	27	61964	43.6
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2013"	"2013"	35	67108	52.2
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2014"	"2014"	34	71927	47.3
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2015"	"2015"	42	77263	54.4
	"65-69 years"	"65-69"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2016"	"2016"	48	82642	58.1
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2000"	"2000"	121	124712	97.0
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2001"	"2001"	123	124104	99.1
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2002"	"2002"	143	124141	115.2
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2003"	"2003"	143	125775	113.7
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2004"	"2004"	128	128632	99.5
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2005"	"2005"	105	129863	80.9
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2006"	"2006"	132	132129	99.9
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2007"	"2007"	115	138424	83.1
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2008"	"2008"	114	148536	76.7
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2009"	"2009"	141	154288	91.4
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2010"	"2010"	148	159316	92.9
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2011"	"2011"	151	165129	91.4
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2012"	"2012"	145	179849	80.6
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2013"	"2013"	155	186129	83.3
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2014"	"2014"	143	192251	74.4
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2015"	"2015"	150	197678	75.9
	"65-69 years"	"65-69"	"Maryland"	"24"	"White"	"2106-3"	"2016"	"2016"	133	204035	65.2
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2000"	"2000"	216	202390	106.7
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2001"	"2001"	209	198637	105.2
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2002"	"2002"	192	196396	97.8
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2003"	"2003"	205	196039	104.6
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2004"	"2004"	169	196860	85.8
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2005"	"2005"	172	196697	87.4
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2006"	"2006"	187	199527	93.7
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2007"	"2007"	200	207024	96.6
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2008"	"2008"	193	221980	86.9
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2009"	"2009"	202	233465	86.5
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2010"	"2010"	173	241391	71.7
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2011"	"2011"	222	251403	88.3
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2012"	"2012"	205	276456	74.2
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2013"	"2013"	202	288103	70.1
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2014"	"2014"	213	300015	71.0
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2015"	"2015"	234	313007	74.8
	"65-69 years"	"65-69"	"Massachusetts"	"25"	"White"	"2106-3"	"2016"	"2016"	245	326193	75.1
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2000"	"2000"	33	36789	89.7
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2001"	"2001"	30	36812	81.5
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2002"	"2002"	30	36393	82.4
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2003"	"2003"	27	36124	74.7
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2004"	"2004"	28	35978	77.8
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2005"	"2005"	22	36665	60.0
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2006"	"2006"	19	37372	Unreliable
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2007"	"2007"	34	38662	87.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2008"	"2008"	34	40990	82.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2009"	"2009"	30	43282	69.3
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2010"	"2010"	50	44604	112.1
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2011"	"2011"	46	46583	98.7
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2012"	"2012"	41	50349	81.4
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2013"	"2013"	45	53547	84.0
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2014"	"2014"	34	56798	59.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2015"	"2015"	57	60161	94.7
	"65-69 years"	"65-69"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2016"	"2016"	63	63116	99.8
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2000"	"2000"	405	287437	140.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2001"	"2001"	361	285345	126.5
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2002"	"2002"	371	285500	129.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2003"	"2003"	387	291061	133.0
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2004"	"2004"	352	299266	117.6
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2005"	"2005"	353	302462	116.7
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2006"	"2006"	380	308724	123.1
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2007"	"2007"	356	323186	110.2
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2008"	"2008"	443	343717	128.9
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2009"	"2009"	441	356092	123.8
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2010"	"2010"	436	364870	119.5
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2011"	"2011"	461	373934	123.3
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2012"	"2012"	489	404093	121.0
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2013"	"2013"	503	417344	120.5
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2014"	"2014"	458	435730	105.1
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2015"	"2015"	495	456559	108.4
	"65-69 years"	"65-69"	"Michigan"	"26"	"White"	"2106-3"	"2016"	"2016"	543	479901	113.1
	"65-69 years"	"65-69"	"Minnesota"	"27"	"Black or African American"	"2054-5"	"2016"	"2016"	10	7293	Unreliable
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2000"	"2000"	149	148078	100.6
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2001"	"2001"	148	147950	100.0
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2002"	"2002"	137	148917	92.0
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2003"	"2003"	124	151938	81.6
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2004"	"2004"	143	155518	92.0
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2005"	"2005"	144	158879	90.6
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2006"	"2006"	135	164094	82.3
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2007"	"2007"	139	170430	81.6
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2008"	"2008"	179	180548	99.1
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2009"	"2009"	163	187803	86.8
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2010"	"2010"	149	192758	77.3
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2011"	"2011"	162	198749	81.5
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2012"	"2012"	165	215946	76.4
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2013"	"2013"	168	225618	74.5
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2014"	"2014"	213	236814	89.9
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2015"	"2015"	184	250023	73.6
	"65-69 years"	"65-69"	"Minnesota"	"27"	"White"	"2106-3"	"2016"	"2016"	183	265264	69.0
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2000"	"2000"	14	24132	Unreliable
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2001"	"2001"	20	24657	81.1
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2002"	"2002"	18	24928	Unreliable
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2003"	"2003"	14	25388	Unreliable
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2004"	"2004"	16	26172	Unreliable
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2005"	"2005"	22	26927	81.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2006"	"2006"	23	27761	82.9
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2007"	"2007"	26	28374	91.6
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2008"	"2008"	18	29480	Unreliable
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2009"	"2009"	21	30102	69.8
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2010"	"2010"	22	30745	71.6
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2011"	"2011"	28	31993	87.5
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2012"	"2012"	38	34312	110.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2013"	"2013"	25	36729	68.1
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2014"	"2014"	29	39505	73.4
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2015"	"2015"	41	42710	96.0
	"65-69 years"	"65-69"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2016"	"2016"	48	46228	103.8
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2000"	"2000"	120	73412	163.5
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2001"	"2001"	114	73555	155.0
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2002"	"2002"	117	74268	157.5
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2003"	"2003"	136	75863	179.3
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2004"	"2004"	135	78231	172.6
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2005"	"2005"	144	79704	180.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2006"	"2006"	118	80421	146.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2007"	"2007"	142	82496	172.1
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2008"	"2008"	136	85041	159.9
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2009"	"2009"	145	87542	165.6
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2010"	"2010"	170	88670	191.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2011"	"2011"	191	89830	212.6
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2012"	"2012"	160	97298	164.4
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2013"	"2013"	161	100096	160.8
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2014"	"2014"	158	102932	153.5
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2015"	"2015"	201	105937	189.7
	"65-69 years"	"65-69"	"Mississippi"	"28"	"White"	"2106-3"	"2016"	"2016"	184	108530	169.5
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2000"	"2000"	11	16742	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2001"	"2001"	19	17136	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2002"	"2002"	13	17318	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2003"	"2003"	12	17487	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2004"	"2004"	10	17638	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2005"	"2005"	15	17719	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2006"	"2006"	16	17997	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2007"	"2007"	24	18448	130.1
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2008"	"2008"	17	19196	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2009"	"2009"	17	20024	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2010"	"2010"	16	20764	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2011"	"2011"	25	21376	117.0
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2012"	"2012"	18	22509	Unreliable
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2013"	"2013"	21	23726	88.5
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2014"	"2014"	30	25155	119.3
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2015"	"2015"	24	26619	90.2
	"65-69 years"	"65-69"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2016"	"2016"	25	28308	88.3
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	246	186557	131.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	276	185941	148.4
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	257	185915	138.2
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	280	187879	149.0
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2004"	"2004"	253	191315	132.2
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	299	194303	153.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2006"	"2006"	265	199883	132.6
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	281	208060	135.1
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2008"	"2008"	372	219340	169.6
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	384	227328	168.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	346	232415	148.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	359	236330	151.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2012"	"2012"	393	252837	155.4
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2013"	"2013"	387	259887	148.9
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	376	269580	139.5
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2015"	"2015"	388	280321	138.4
	"65-69 years"	"65-69"	"Missouri"	"29"	"White"	"2106-3"	"2016"	"2016"	410	292904	140.0
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2000"	"2000"	52	31243	166.4
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2001"	"2001"	45	31573	142.5
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2002"	"2002"	49	32190	152.2
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2003"	"2003"	61	33050	184.6
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2004"	"2004"	41	34198	119.9
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2005"	"2005"	51	35294	144.5
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2006"	"2006"	44	36967	119.0
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2007"	"2007"	65	38567	168.5
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2008"	"2008"	48	41484	115.7
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2009"	"2009"	74	43389	170.6
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2010"	"2010"	53	44670	118.6
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2011"	"2011"	54	46098	117.1
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2012"	"2012"	53	50183	105.6
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2013"	"2013"	63	52639	119.7
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2014"	"2014"	74	55505	133.3
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2015"	"2015"	73	58903	123.9
	"65-69 years"	"65-69"	"Montana"	"30"	"White"	"2106-3"	"2016"	"2016"	80	62684	127.6
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2000"	"2000"	84	57265	146.7
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2001"	"2001"	74	56253	131.5
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2002"	"2002"	80	56020	142.8
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2003"	"2003"	72	56379	127.7
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2004"	"2004"	71	56762	125.1
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2005"	"2005"	67	57055	117.4
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2006"	"2006"	58	57993	100.0
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2007"	"2007"	85	59509	142.8
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2008"	"2008"	72	61659	116.8
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2009"	"2009"	87	64233	135.4
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2010"	"2010"	107	65834	162.5
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2011"	"2011"	79	67491	117.1
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2012"	"2012"	79	72851	108.4
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2013"	"2013"	84	76569	109.7
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2014"	"2014"	95	80582	117.9
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2015"	"2015"	111	85357	130.0
	"65-69 years"	"65-69"	"Nebraska"	"31"	"White"	"2106-3"	"2016"	"2016"	82	90774	90.3
	"65-69 years"	"65-69"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2016"	"2016"	10	10892	Unreliable
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2000"	"2000"	99	63273	156.5
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2001"	"2001"	126	66019	190.9
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2002"	"2002"	108	68591	157.5
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2003"	"2003"	130	71968	180.6
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	114	75528	150.9
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	127	77516	163.8
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	97	80355	120.7
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	107	84107	127.2
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	123	89501	137.4
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	122	94035	129.7
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	134	97275	137.8
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	136	100839	134.9
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	156	109571	142.4
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	143	114738	124.6
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	149	120353	123.8
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	170	126192	134.7
	"65-69 years"	"65-69"	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	196	131242	149.3
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2000"	"2000"	49	40591	120.7
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2001"	"2001"	60	40779	147.1
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2002"	"2002"	55	40994	134.2
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2003"	"2003"	48	41697	115.1
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2004"	"2004"	43	43111	99.7
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2005"	"2005"	55	43660	126.0
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2006"	"2006"	57	45278	125.9
	"65-69 years"	"65-69"	"New Hampshire"	"33"	"White"	"2106-3"	"2007"	"2007"	45	47820	94.1
