"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	15	152917	Unreliable
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	160966	Unreliable
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	18	168114	Unreliable
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	22	184980	11.9
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	27	195640	13.8
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	20	205972	9.7
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	27	215911	12.5
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	20	229816	8.7
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	22	229907	9.6
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	21	235040	8.9
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	26	239400	10.9
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	30	242308	12.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	39	243450	16.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	11	45214	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	69283	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	13	71364	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	13	73078	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	27	455737	5.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	32	462108	6.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	37	474106	7.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	37	499170	7.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	47	514275	9.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	33	524826	6.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	52	532126	9.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	44	578775	7.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	45	598843	7.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	40	625158	6.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	44	650905	6.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	44	689913	6.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	62	683090	9.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	66	693608	9.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	62	708124	8.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	62	724926	8.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	72	736008	9.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	11	43605	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	71302	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	73638	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	78146	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	13	79886	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	146332	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	153949	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	13	193774	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	12	208529	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	217972	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	213234	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	14	213702	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	14	222117	Unreliable
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	227179	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	31133	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	21	45097	46.6
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	14	49745	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	15	54547	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	17	56896	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	58862	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	60953	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	209398	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	14	214761	Unreliable
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	22	224092	9.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	25	235480	10.6
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	28	244647	11.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	35	252768	13.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	38	260219	14.6
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	36	281456	12.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	32	294444	10.9
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	46	306785	15.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	36	316351	11.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	47	330687	14.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	46	323574	14.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	42	322697	13.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	30	326253	9.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	44	332291	13.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	49	337335	14.5
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	65294	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	11	67819	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	16	70158	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	26	73689	35.3
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	77105	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	17	81006	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	15	86415	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	19	93157	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	23	100296	22.9
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	109470	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	15	117463	Unreliable
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	28	129134	21.7
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	23	135804	16.9
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	30	142063	21.1
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	26	148615	17.5
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	35	156405	22.4
	"60-64 years "	"60-64"	"Texas"	"48"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	33	163719	20.2
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	23	139679	16.5
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	33	475285	6.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	30	146308	20.5
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	33	490599	6.7
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	30	152915	19.6
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	33	510445	6.5
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	33	160473	20.6
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	53	537609	9.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	24	170833	14.0
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	47	563101	8.3
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	43	182887	23.5
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	53	584794	9.1
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	28	196149	14.3
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	71	601059	11.8
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	42	214553	19.6
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	65	655951	9.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	41	232700	17.6
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	56	684961	8.2
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	58	250534	23.2
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	60	713105	8.4
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	58	264722	21.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	57	737878	7.7
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	59	285470	20.7
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	46	776614	5.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	41	294784	13.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	56	769077	7.3
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	65	307359	21.1
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	46	778826	5.9
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	73	325495	22.4
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	58	796188	7.3
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	67	343391	19.5
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	68	816063	8.3
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	79	358357	22.0
	"60-64 years "	"60-64"	"Texas"	"48"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	80	830502	9.6
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	66449	Unreliable
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	73943	Unreliable
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	103489	Unreliable
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	113058	Unreliable
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	117100	Unreliable
	"60-64 years "	"60-64"	"Utah"	"49"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	19	120783	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	10	52752	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	58235	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	12	66607	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	13	70683	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	15	76852	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	13	79397	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	82442	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	13	85835	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	13	89467	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	20	92973	21.5
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	214808	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	223292	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	21	233691	9.0
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	22	249711	8.8
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	18	261592	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	271333	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	19	278285	Unreliable
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	22	303849	7.2
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	21	314890	6.7
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	20	328648	6.1
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	20	338570	5.9
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	23	353683	6.5
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	21	345331	6.1
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	23	344341	6.7
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	25	347199	7.2
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	29	352933	8.2
	"60-64 years "	"60-64"	"Virginia"	"51"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	38	358756	10.6
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	19	186321	Unreliable
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	19	194387	Unreliable
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	23	204836	11.2
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	23	219997	10.5
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	28	234273	12.0
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	30	247433	12.1
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	35	259474	13.5
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	25	286539	8.7
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	37	301007	12.3
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	32	316619	10.1
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	36	329963	10.9
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	39	349523	11.2
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	29	348556	8.3
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	38	354594	10.7
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	35	362085	9.7
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	40	370540	10.8
	"60-64 years "	"60-64"	"Washington"	"53"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	39	378338	10.3
	"60-64 years "	"60-64"	"West Virginia"	"54"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	83073	Unreliable
	"60-64 years "	"60-64"	"West Virginia"	"54"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	11	84251	Unreliable
	"60-64 years "	"60-64"	"West Virginia"	"54"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	86483	Unreliable
