Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value
1994,Massachusetts,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,465.432743645189
1994,Massachusetts,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,991.850132532947
1994,Massachusetts,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,836.469024859036
1994,Michigan,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,906.032321030218
1994,Michigan,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1362.9566679135
1994,Michigan,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,474.319004599286
1994,Michigan,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1202.57742711059
1994,Michigan,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,866.553296169347
1994,Minnesota,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,778.550867948312
1994,Minnesota,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1115.55178716456
1994,Minnesota,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,499.233995919631
1994,Minnesota,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1093.38918400688
1994,Minnesota,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,773.015314153402
1994,Mississippi,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1016.90720641123
1994,Mississippi,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1396.96308245491
1994,Mississippi,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,547.946209575711
1994,Mississippi,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1217.89858457804
1994,Mississippi,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,940.284702358205
1994,Missouri,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,924.190842341222
1994,Missouri,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,564.497970559115
1994,Missouri,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,456.427136996601
1994,Missouri,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1197.89938941239
1994,Missouri,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,900.009509245638
1994,Montana,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,828.532393125916
1994,Montana,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1259.78187236644
1994,Montana,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,901.266470371318
1994,Montana,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,2197.2428275177
1994,Montana,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,810.915709002478
1994,Nebraska,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,809.900551016321
1994,Nebraska,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1708.25445634932
1994,Nebraska,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,459.646977395677
1994,Nebraska,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1060.90465356131
1994,Nebraska,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,800.865163018755
1994,Nevada,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,941.758383635398
1994,Nevada,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,935.418513512682
1994,Nevada,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,579.725165523985
1994,Nevada,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1116.63038593448
1994,Nevada,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,941.841731191828
1994,New Hampshire,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,831.108977396679
1994,New Hampshire,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,261.07555721108
1994,New Hampshire,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,232.512531147435
1994,New Hampshire,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,935.210505866219
1994,New Hampshire,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,833.140551136746
1994,New Jersey,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,880.300833245722
1994,New Jersey,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,379.578016359982
1994,New Jersey,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,365.808366388289
1994,New Jersey,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1183.45179613649
1994,New Jersey,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,850.113843560078
1994,New Mexico,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,829.889391117833
1994,New Mexico,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,784.326346715853
1994,New Mexico,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,843.666829302833
1994,New Mexico,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,911.262213685054
1994,New Mexico,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,828.738479127016
1994,New York,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,904.089331684357
1994,New York,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,433.84071361779
1994,New York,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,465.529120454188
1994,New York,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1060.44300666155
1994,New York,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,884.619515921187
1994,North Carolina,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,919.6277784508
1994,North Carolina,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1063.16696497514
1994,North Carolina,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,630.323481594408
1994,North Carolina,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1183.52636556377
1994,North Carolina,"White, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,860.728682995161
1994,North Dakota,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,780.351518528672
1994,North Dakota,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1765.96457298213
1994,North Dakota,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,2466.22131457211
